round,lang_name,variable,iso_alpha2,country,glottocode,glottolog_name,level
5,mpongo,Q2OTHER,CM,26,,,
5,mubwisi,Q2OTHER,UG,18,tali1258,Talinga-Bwisi,language
5,mufumbira,Q2OTHER,UG,18,kiny1244,Kinyarwanda,language
5,mugishu,Q2OTHER,UG,18,masa1299,Masaaba,language
5,mugungu,Q2OTHER,UG,18,gung1250,Gungu,language
5,muhera,Q2OTHER,ZW,20,,,
5,mulambya,Q2OTHER,ZM,19,,,
5,mululi,Q2OTHER,UG,18,ruul1235,Ruuli,language
5,mulundi,Q2OTHER,UG,18,rund1242,Rundi,language
5,mumba,Q2OTHER,ZM,19,,,
5,mumuye,Q2OTHER,NG,14,nucl1240,Mumuye,language
5,mundani,Q2OTHER,CM,26,mund1327,Mundani,language
5,munyarwanda,Q2OTHER,UG,18,kiny1244,Kinyarwanda,language
5,mupun,Q2OTHER,NG,14,mwag1236,Mwaghavul,language
5,muruli,Q2OTHER,UG,18,ruul1235,Ruuli,language
5,musungora,Q2OTHER,UG,18,konz1239,Konzo,language
5,mutagwenda,Q2OTHER,UG,18,nyor1246,Nyoro,language
5,mutgwenda,Q2OTHER,UG,18,nyor1246,Nyoro,language
5,mwaghavul,Q2OTHER,NG,14,mwag1236,Mwaghavul,language
5,mwamba,Q2OTHER,UG,18,amba1263,Amba (Uganda),language
5,nabdam,Q2OTHER,GH,5,fare1241,Farefare,language
5,nallou,Q2OTHER,GN,28,nalu1240,Nalu,language
5,nambiya,Q2OTHER,ZW,20,,,
5,nanumba,Q2OTHER,GH,5,dagb1246,Dagbani,language
5,natimba,Q2OTHER,BJ,1,nate1242,Nateni,language
5,nawurt,Q2OTHER,GH,5,,,
5,nbula,Q2OTHER,NG,14,ndoo1241,Ndoola,language
5,nchang,Q2OTHER,CM,26,,,
5,ndebele,Q2OTHER,ZM,19,nort2795,Zimbabwean Ndebele,language
5,ndi,Q2OTHER,CM,26,wawa1246,Wawa,language
5,neyo,Q2OTHER,CI,27,wewe1238,Wè Western,language
5,ngam-gam,Q2OTHER,TG,24,ngan1299,Ngangam,language
5,ngas,Q2OTHER,NG,14,ngas1240,Ngas,language
5,ngemba,Q2OTHER,CM,26,ngem1255,Ngemba,language
5,ngi,Q2OTHER,CM,26,ngie1242,Ngie,language
5,ngoa,Q2OTHER,CM,26,,,
5,ngobale,Q2OTHER,CM,26,,,
5,ngwoh,Q2OTHER,CM,26,,,
5,nharinga,Q2OTHER,MZ,12,,,
5,nigili,Q2OTHER,NG,14,liji1238,Lijili,language
5,ningawa,Q2OTHER,NG,14,,,
5,nkambe,Q2OTHER,CM,26,,,
5,nkura,Q2OTHER,GH,5,kula1277,Kulango,family
5,nlimbom,Q2OTHER,CM,26,,,
5,north ivie,Q2OTHER,NG,14,,,
5,nsenga,Q2OTHER,MZ,12,nsen1242,Nsenga,language
5,ntem,Q2OTHER,CM,26,,,
5,ntenako,Q2OTHER,CM,26,,,
5,nubian,Q2OTHER,KE,6,nubi1253,Nubi,language
5,nusu,Q2OTHER,GH,5,,,
5,nweh,Q2OTHER,CM,26,ngwe1238,Ngwe,language
5,nyanja,Q2OTHER,ZW,20,nyan1308,Nyanja,language
5,nyasaland,Q2OTHER,ZW,20,nyas1241,Nyasa,dialect
5,nyemba,Q2OTHER,NA,13,,,
5,nyokon,Q2OTHER,CM,26,nyok1243,Nyokon,language
5,nzema,Q2OTHER,GH,5,nzim1238,Nzima,language
5,nzime,Q2OTHER,CM,26,koon1245,Koonzime,language
5,obang,Q2OTHER,CM,26,ejag1239,Ejagham,language
5,ogoja,Q2OTHER,NG,14,,,
5,ohafia,Q2OTHER,NG,14,nucl1417,Igbo,language
5,okebu,Q2OTHER,UG,18,ndoo1242,Ndo,language
5,okpe,Q2OTHER,NG,14,okpe1249,Okpe (Northwestern Edo),language
5,okpella,Q2OTHER,NG,14,ivbi1241,Ivbie North-Okpela-Arhe,language
5,okrika,Q2OTHER,NG,14,kiri1254,Kirike,language
5,oku,Q2OTHER,CM,26,okuu1243,Oku,language
5,olukumi,Q2OTHER,NG,14,,,
5,ombach,Q2OTHER,UG,18,,,
5,once,Q2OTHER,NG,14,,,
5,oroko,Q2OTHER,CM,26,orok1266,Oroko,language
5,oroma,Q2OTHER,KE,6,orma1241,Orma,language
5,oshe,Q2OTHER,CM,26,,,
5,ososo,Q2OTHER,NG,14,osos1238,Ososo,language
5,parakarungu,Q2OTHER,BW,2,,,
5,pepele,Q2OTHER,SN,15,,,
5,peul,Q2OTHER,TG,24,borg1235,Borgu Fulfulde,language
5,peulh,Q2OTHER,CM,26,adam1253,Adamawa Fulfulde,language
5,pokomo,Q2OTHER,KE,6,poko1261,Pokomo,language
5,portugais,Q2OTHER,SN,15,port1283,Portuguese,language
5,punjabi,Q2OTHER,KE,6,panj1256,Eastern Panjabi,language
5,rendile,Q2OTHER,KE,6,rend1243,Rendille,language
5,ron,Q2OTHER,NG,14,ronn1241,Ron,language
5,ronga,Q2OTHER,MZ,12,rong1268,Ronga,language
5,rufumbira,Q2OTHER,UG,18,kiny1244,Kinyarwanda,language
5,rugisu,Q2OTHER,UG,18,kiny1244,Kinyarwanda,language
5,rululi,Q2OTHER,UG,18,ruul1235,Ruuli,language
5,rumbundu,Q2OTHER,NA,13,umbu1257,Umbundu,language
5,runyarwanda,Q2OTHER,UG,18,kiny1244,Kinyarwanda,language
5,rutagwenda,Q2OTHER,UG,18,nyor1246,Nyoro,language
5,sabaot,Q2OTHER,KE,6,saba1262,Sabaot,language
5,sambla,Q2OTHER,BF,3,seek1238,Seeku,language
5,samoro,Q2OTHER,CI,27,,,
5,sanaga,Q2OTHER,CM,26,tuki1240,Tuki,language
5,sapo,Q2OTHER,LR,8,sapo1251,Sapo,language
5,sayawa,Q2OTHER,NG,14,saya1246,Saya,language
5,sebanderu,Q2OTHER,BW,2,,,
5,sebolongwe,Q2OTHER,BW,2,,,
5,sekolong,Q2OTHER,BW,2,,,
5,senanjwa,Q2OTHER,BW,2,,,
5,sepedi,Q2OTHER,BW,2,pedi1238,Pedi,language
5,setebele,Q2OTHER,BW,2,nort2795,Zimbabwean Ndebele,language
5,setlharo,Q2OTHER,BW,2,,,
5,setswapong,Q2OTHER,BW,2,tswa1237,Tswapong,language
5,shangani,Q2OTHER,ZW,20,tson1249,Tsonga,language
5,shangwe,Q2OTHER,ZW,20,shon1251,Shona,language
5,shelshel,Q2OTHER,KE,6,,,
5,shila,Q2OTHER,ZM,19,taab1238,Taabwa,language
5,shona,Q2OTHER,NA,13,,,
5,shona,Q2OTHER,ZM,19,shon1251,Shona,language
5,shuwa,Q2OTHER,NG,14,chad1249,Chadian Arabic,language
5,siluchazi,Q2OTHER,ZM,19,,,
5,sirka,Q2OTHER,TG,24,,,
5,sissala,Q2OTHER,GH,5,sisa1248,Sisaala,family
5,sizulu,Q2OTHER,SZ,30,zulu1248,Zulu,language
5,sokouya,Q2OTHER,CI,27,,,
5,sola,Q2OTHER,TG,24,miyo1238,Miyobe,language
5,sotho,Q2OTHER,ZW,20,pedi1238,Pedi,language
5,soussou,Q2OTHER,SN,15,susu1250,Susu,language
5,suba,Q2OTHER,KE,6,suba1238,Suba,language
5,swahili,Q2OTHER,UG,18,swah1253,Swahili,language
5,swaka,Q2OTHER,ZM,19,lala1264,Lala-Bisa,language
5,tacuane,Q2OTHER,MZ,12,takw1238,Takwane,language
5,tagbana,Q2OTHER,CI,27,tagw1240,Tagwana Senoufo,language
5,talensi,Q2OTHER,GH,5,fare1241,Farefare,language
5,tamazight,Q2OTHER,DZ,31,kaby1243,Kabyle,language
5,tamazight,Q2OTHER,MA,33,stan1324,Standard Moroccan Tamazight,dialect
5,tangale,Q2OTHER,NG,14,nucl1696,Tangale,language
5,tanzanian,Q2OTHER,UG,18,swah1253,Swahili,language
5,tarok,Q2OTHER,NG,14,taro1263,Tarok,language
5,tchamba,Q2OTHER,TG,24,akas1242,Akaselem,language
5,tchang,Q2OTHER,CM,26,yemb1246,Yemba,language
5,tchokossi,Q2OTHER,TG,24,anuf1239,Anufo,language
5,temberma,Q2OTHER,TG,24,,,
5,teninka,Q2OTHER,CI,27,,,
5,teso,Q2OTHER,KE,6,teso1249,Teso,language
5,tharaka,Q2OTHER,KE,6,thar1283,Tharaka,language
5,timbru,Q2OTHER,GH,5,,,
5,tiv,Q2OTHER,NG,14,tivv1240,Tiv,language
5,toma mania,Q2OTHER,GN,28,toma1245,Toma,language
5,tombolon,Q2OTHER,GH,5,tamp1252,Tampulma,language
5,tourka,Q2OTHER,SN,15,,,
5,toussian,Q2OTHER,BF,3,,,
5,tsonga,Q2OTHER,ZA,16,tson1249,Tsonga,language
5,tsonga,Q2OTHER,SZ,30,tson1249,Tsonga,language
5,tumbuka,Q2OTHER,ZW,20,,,
5,turka,Q2OTHER,BF,3,turk1306,Turka,language
5,ukwale,Q2OTHER,NG,14,ukwu1241,Ukwuani-Aboh-Ndoni,language
5,ukwani,Q2OTHER,NG,14,ukwu1241,Ukwuani-Aboh-Ndoni,language
5,uwa,Q2OTHER,NG,14,,,
5,uzeba,Q2OTHER,NG,14,,,
5,vhitori,Q2OTHER,ZW,20,,,
5,waala,Q2OTHER,GH,5,wali1263,Wali (Ghana),language
5,waama,Q2OTHER,BJ,1,waam1244,Waama,language
5,wandala,Q2OTHER,CM,26,wand1278,Wandala,language
5,wangra,Q2OTHER,GH,5,,,
5,wardei,Q2OTHER,KE,6,soma1255,Somali,language
5,watchi,Q2OTHER,TG,24,,,
5,weh,Q2OTHER,CM,26,wehh1238,Weh,language
5,widikum,Q2OTHER,CM,26,,,
5,wimbum,Q2OTHER,CM,26,limb1268,Limbum,language
5,wobe,Q2OTHER,CI,27,weno1238,Wobe-Wè Northern,language
5,wome,Q2OTHER,GN,28,,,
5,womela,Q2OTHER,CM,26,,,
5,xhosa,Q2OTHER,LS,7,xhos1239,Xhosa,language
5,xhosa,Q2OTHER,ZW,20,xhos1239,Xhosa,language
5,yakhor,Q2OTHER,NG,14,loka1252,Lokaa,language
5,yanan,Q2OTHER,BF,3,,,
5,yao,Q2OTHER,MZ,12,yaoo1241,Yao,language
5,yawa,Q2OTHER,ZM,19,,,
5,yorouba,Q2OTHER,TG,24,yoru1245,Yoruba,language
5,youm,Q2OTHER,NG,14,,,
5,zamji,Q2OTHER,NG,14,,,
5,zamrama,Q2OTHER,GH,5,,,
5,zembas,Q2OTHER,NA,13,zemb1238,Zemba,language
5,zerma,Q2OTHER,BJ,1,,,
5,zinninga,Q2OTHER,CI,27,,,
5,zoulgo,Q2OTHER,CM,26,zulg1242,Zulgo-Gemzek,language
5,zulu,Q2OTHER,SZ,30,zulu1248,Zulu,language
5,zuro,Q2OTHER,NG,14,clel1238,C'lela,language
6,ada,Q103OTHER,GH,11,adan1247,Adangme,language
6,angolan,Q103OTHER,ST,25,ango1258,Angolar,language
6,angulares,Q103OTHER,ST,25,ango1258,Angolar,language
6,anyinam,Q103OTHER,GH,11,anyi1245,Anyin,language
6,bimoba,Q103OTHER,GH,11,bimo1239,Bimoba,language
6,bisa,Q103OTHER,ZM,35,lala1264,Lala-Bisa,language
6,bitonga,Q103OTHER,MZ,21,gito1238,Gitonga,language
6,buzanga,Q103OTHER,GH,11,,,
6,caboverdiano,Q103OTHER,ST,25,kabu1256,Kabuverdianu,language
6,chape,Q103OTHER,MZ,21,chop1243,Chopi,language
6,chilambya,Q103OTHER,MW,17,lamb1272,Lambya,language
6,chinkhonde,Q103OTHER,MW,17,nyak1260,Nyakyusa-Ngonde,language
6,chiteye,Q103OTHER,MZ,21,tewe1238,Tewe,language
6,chitonga,Q103OTHER,MW,17,tong1321,Tonga (Nyasa),language
6,chiyao,Q103OTHER,MW,17,yaoo1241,Yao,language
6,chona,Q103OTHER,MZ,21,,,
6,chongo,Q103OTHER,MZ,21,,,
6,chope,Q103OTHER,MZ,21,chop1243,Chopi,language
6,chuabo,Q103OTHER,MZ,21,chuw1238,Chuwabu,language
6,dagaari,Q103OTHER,GH,11,sout2789,Central Dagaare,language
6,dagaarti,Q103OTHER,GH,11,sout2789,Central Dagaare,language
6,ewe,Q103OTHER,TG,32,ewee1241,Ewe,language
6,foro,Q103OTHER,ST,25,saot1239,Sãotomense,language
6,forro,Q103OTHER,ST,25,saot1239,Sãotomense,language
6,frafra,Q103OTHER,GH,11,fare1241,Farefare,language
6,francais,Q103OTHER,GN,12,stan1290,French,language
6,francais,Q103OTHER,SN,26,stan1290,French,language
6,francais,Q103OTHER,TG,32,stan1290,French,language
6,francaise,Q103OTHER,GN,12,stan1290,French,language
6,french,Q103OTHER,GH,11,stan1290,French,language
6,french,Q103OTHER,TN,33,stan1290,French,language
6,fullah,Q103OTHER,SL,27,pula1262,Pular,language
6,ghemba,Q103OTHER,CM,6,,,
6,gonja,Q103OTHER,GH,11,gonj1241,Gonja,language
6,gruni,Q103OTHER,GH,11,fare1241,Farefare,language
6,grushi,Q103OTHER,GH,11,kase1253,Kasem,language
6,guerze,Q103OTHER,GN,12,guin1254,Guinea Kpelle,language
6,kaakye,Q103OTHER,GH,11,krac1238,Krache,language
6,kabye,Q103OTHER,TG,32,kabi1261,Kabiyé,language
6,kakwa,Q103OTHER,UG,34,kakw1240,Kakwa,language
6,kapsabinyi,Q103OTHER,UG,34,kups1238,Kupsabiny,language
6,khoisan,Q103OTHER,ZA,28,nama1264,Nama (Namibia),language
6,kissi,Q103OTHER,SL,27,kiss1245,Kissi,family
6,kokomba,Q103OTHER,GH,11,konk1269,Konkomba,language
6,kotoko,Q103OTHER,CM,6,,,
6,kotokoli,Q103OTHER,GH,11,temm1241,Tem,language
6,krobo,Q103OTHER,GH,11,adan1247,Adangme,language
6,kupsabinyi,Q103OTHER,UG,34,kups1238,Kupsabiny,language
6,kusaasi,Q103OTHER,GH,11,kusa1250,Kusaal,language
6,kusal,Q103OTHER,GH,11,kusa1250,Kusaal,language
6,ligote,Q103OTHER,MZ,21,,,
6,logote,Q103OTHER,MZ,21,,,
6,lugwere,Q103OTHER,UG,34,gwer1238,Gwere,language
6,lunyole,Q103OTHER,UG,34,nyol1238,Nyole,language
6,lusamia,Q103OTHER,UG,34,saam1283,Saamia,language
6,mada,Q103OTHER,CM,6,mada1293,Mada (Cameroon),language
6,mafa,Q103OTHER,CM,6,mafa1239,Mafa,language
6,mamprusi,Q103OTHER,GH,11,mamp1244,Mampruli,language
6,manhungue,Q103OTHER,MZ,21,many1258,Manyika,language
6,mano,Q103OTHER,GN,12,mann1248,Mann,language
6,maronga,Q103OTHER,MZ,21,rong1268,Ronga,language
6,maure,Q103OTHER,SN,26,,,
6,mo,Q103OTHER,GH,11,degg1238,Deg,language
6,mossi,Q103OTHER,GH,11,moss1236,Mossi,language
6,moundang,Q103OTHER,CM,6,mund1325,Mundang,language
6,nankan,Q103OTHER,GH,11,fare1241,Farefare,language
6,ndebela,Q103OTHER,ZA,28,sout2808,Sumayela Ndebele,language
6,ngakarimajong,Q103OTHER,UG,34,kara1483,Karamojong,language
6,nhungue,Q103OTHER,MZ,21,nyun1248,Nyungwe,language
6,nsenga,Q103OTHER,ZM,35,nsen1242,Nsenga,language
6,outra lingua,Q103OTHER,MZ,21,,,
6,outras linguas,Q103OTHER,MZ,21,,,
6,pedi,Q103OTHER,ZA,28,pedi1238,Pedi,language
6,poetugues e xitsua,Q103OTHER,MZ,21,port1283,Portuguese,language
6,portugues e outras linguas,Q103OTHER,MZ,21,port1283,Portuguese,language
6,portugues e sena,Q103OTHER,MZ,21,port1283,Portuguese,language
6,rufumbira,Q103OTHER,UG,34,kiny1244,Kinyarwanda,language
6,runyarwanda,Q103OTHER,UG,34,kiny1244,Kinyarwanda,language
6,sena,Q103OTHER,MZ,21,nucl1396,Sena,language
6,sena e portugues,Q103OTHER,MZ,21,nucl1396,Sena,language
6,serere,Q103OTHER,SN,26,sere1260,Sereer,language
6,setsonga,Q103OTHER,ZA,28,tson1249,Tsonga,language
6,sissala,Q103OTHER,GH,11,sisa1248,Sisaala,family
6,siswati,Q103OTHER,ZA,28,swat1243,Swati,language
6,siswazi,Q103OTHER,ZA,28,swat1243,Swati,language
6,soussou,Q103OTHER,GN,12,susu1250,Susu,language
6,swazi,Q103OTHER,ZA,28,swat1243,Swati,language
6,tamazight,Q103OTHER,MA,20,stan1324,Standard Moroccan Tamazight,dialect
6,tewe,Q103OTHER,MZ,21,tewe1238,Tewe,language
6,toma,Q103OTHER,GN,12,toma1245,Toma,language
6,tsonga,Q103OTHER,ZA,28,tson1249,Tsonga,language
6,tumbka,Q103OTHER,ZM,35,,,
6,waala,Q103OTHER,GH,11,wali1263,Wali (Ghana),language
6,wangara,Q103OTHER,GH,11,,,
6,wulisa,Q103OTHER,GH,11,,,
6,xitsonga,Q103OTHER,ZA,28,tson1249,Tsonga,language
6,xitsua,Q103OTHER,MZ,21,tswa1255,Tswa,language
6,xitswa,Q103OTHER,MZ,21,tswa1255,Tswa,language
6,xtsonga,Q103OTHER,ZA,28,tson1249,Tsonga,language
6,zulu,Q103OTHER,SZ,30,zulu1248,Zulu,language
6,bafoussam,Q116OTHER,CM,6,,,
6,baga,Q116OTHER,GN,12,baga1275,Baga Mboteni-Binari,language
6,bajju,Q116OTHER,NG,24,jjuu1238,Jju,language
6,bamileke,Q116OTHER,CM,6,,,
6,bandawa,Q116OTHER,NG,24,shoo1247,Shoo-Minda-Nye,language
6,bassa,Q116OTHER,CM,6,basa1284,Basa (Cameroon),language
6,bene,Q116OTHER,CM,6,bulu1251,Bulu (Cameroon),language
6,birom,Q116OTHER,NG,24,bero1242,Berom,language
6,bujja,Q116OTHER,NG,24,,,
6,buju,Q116OTHER,NG,24,,,
6,chamawa,Q116OTHER,NG,24,,,
6,dagaare,Q116OTHER,GH,11,sout2789,Central Dagaare,language
6,eggon,Q116OTHER,NG,24,eggo1239,Eggon,language
6,eton,Q116OTHER,CM,6,eton1253,Eton-Mengisa,language
6,etsako,Q116OTHER,NG,24,yekh1238,Yekhee,language
6,gbagyi,Q116OTHER,NG,24,gbag1258,Gbagyi,language
6,gonja,Q116OTHER,GH,11,gonj1241,Gonja,language
6,gwandara,Q116OTHER,NG,24,gwan1268,Gwandara,language
6,igede,Q116OTHER,NG,24,iged1239,Igede,language
6,kabba,Q116OTHER,NG,24,mbon1253,Mbongno,language
6,kabba/bunu,Q116OTHER,NG,24,mbon1253,Mbongno,language
6,kalabari,Q116OTHER,NG,24,kala1381,Kalabari,language
6,kasem,Q116OTHER,GH,11,kase1253,Kasem,language
6,kiha,Q116OTHER,TZ,31,haaa1252,Ha,language
6,kijaluo,Q116OTHER,TZ,31,,,
6,kikinga,Q116OTHER,TZ,31,nucl1379,Kinga,language
6,kindamba,Q116OTHER,TZ,31,ndam1239,Ndamba,language
6,kiruri,Q116OTHER,TZ,31,kway1241,Kwaya,language
6,kizanaki,Q116OTHER,TZ,31,zana1238,Zanaki,language
6,kokomba,Q116OTHER,GH,11,konk1269,Konkomba,language
6,kotokoli,Q116OTHER,GH,11,temm1241,Tem,language
6,lemoro,Q116OTHER,NG,24,lemo1242,Lemoro,language
6,likpakpaln,Q116OTHER,GH,11,konk1269,Konkomba,language
6,maghai,Q116OTHER,NG,24,maak1236,Maaka,language
6,maure,Q116OTHER,SN,26,,,
6,mbo,Q116OTHER,CM,6,mboc1235,Mbo (Cameroon),language
6,moshie,Q116OTHER,GH,11,moss1236,Mossi,language
6,moundang,Q116OTHER,CM,6,mund1325,Mundang,language
6,mumuye,Q116OTHER,NG,24,nucl1240,Mumuye,language
6,mwaghavul,Q116OTHER,NG,24,mwag1236,Mwaghavul,language
6,myungue,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,ndola,Q116OTHER,NG,24,ndoo1241,Ndoola,language
6,ngas,Q116OTHER,NG,24,ngas1240,Ngas,language
6,ngungue,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhumgue,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhungue,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhunguem,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,nhungwe,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,njumgue,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,njungue,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,njungur,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,nkwen,Q116OTHER,CM,6,mend1261,Mendankwe-Nkwen,language
6,ntoumou,Q116OTHER,CM,6,fang1246,Fang (Equatorial Guinea),language
6,nyhungue,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,nyugue,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,nyunge,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,nyungue,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,nyungwe,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,nyyngue,Q116OTHER,MZ,21,nyun1248,Nyungwe,language
6,portuguese,Q116OTHER,ZA,28,port1283,Portuguese,language
6,sisaala,Q116OTHER,GH,11,sisa1248,Sisaala,family
6,tour,Q116OTHER,CI,8,,,
6,tukun,Q116OTHER,NG,24,tigo1236,Tigon Mbembe,language
6,umone,Q116OTHER,NG,24,umon1238,Umon,language
6,waala,Q116OTHER,GH,11,wali1263,Wali (Ghana),language
6,zuru,Q116OTHER,NG,24,clel1238,C'lela,language
6,abidji,Q2OTHER,CI,8,abid1235,Abidji,language
6,aboure,Q2OTHER,CI,8,abur1243,Abure,language
6,ada,Q2OTHER,GH,11,adan1247,Adangme,language
6,adara,Q2OTHER,NG,24,kada1284,Kadara,language
6,adele,Q2OTHER,GH,11,adel1244,Adele,language
6,adele,Q2OTHER,TG,32,adel1244,Adele,language
6,aghem,Q2OTHER,CM,6,aghe1239,Aghem,language
6,ahanta,Q2OTHER,GH,11,ahan1243,Ahanta,language
6,ajuran,Q2OTHER,KE,13,,,
6,akosse,Q2OTHER,CM,6,,,
6,akyode,Q2OTHER,GH,11,giky1238,Gikyode,language
6,alago,Q2OTHER,NG,24,alag1242,Alago,language
6,alladjan,Q2OTHER,CI,8,,,
6,ambele,Q2OTHER,CM,6,ambe1247,Ambele,language
6,andoh,Q2OTHER,CI,8,,,
6,angas,Q2OTHER,NG,24,ngas1240,Ngas,language
6,ankwe,Q2OTHER,NG,24,goem1240,Goemai,language
6,arab,Q2OTHER,KE,13,stan1318,Standard Arabic,language
6,arabe,Q2OTHER,CM,6,chad1249,Chadian Arabic,language
6,ashem,Q2OTHER,CM,6,,,
6,asumb0,Q2OTHER,CM,6,ipul1238,Ipulo-Olulu,language
6,atweti,Q2OTHER,GH,11,,,
6,aukwe,Q2OTHER,NG,24,eloy1241,Eloyi,language
6,avatime,Q2OTHER,GH,11,avat1244,Avatime,language
6,babadjon,Q2OTHER,CM,6,,,
6,babadjou,Q2OTHER,CM,6,ngom1271,Ngombale,language
6,bachama,Q2OTHER,NG,24,baca1246,Bacama,language
6,bacoue,Q2OTHER,CI,8,,,
6,badjoue,Q2OTHER,CM,6,koon1245,Koonzime,language
6,badukke,Q2OTHER,NG,24,,,
6,bafang,Q2OTHER,CM,6,fefe1239,Fe'fe',language
6,bafaw,Q2OTHER,CM,6,bafa1247,Bafaw-Balong,language
6,bafoussam,Q2OTHER,CM,6,,,
6,baga,Q2OTHER,GN,12,baga1275,Baga Mboteni-Binari,language
6,bagungu,Q2OTHER,UG,34,gung1250,Gungu,language
6,baham,Q2OTHER,CM,6,ghom1247,Ghomálá',language
6,baham/bafoussam,Q2OTHER,CM,6,ghom1247,Ghomálá',language
6,bajju,Q2OTHER,NG,24,jjuu1238,Jju,language
6,baju,Q2OTHER,NG,24,jjuu1238,Jju,language
6,bajuni,Q2OTHER,KE,13,swah1253,Swahili,language
6,bakosi,Q2OTHER,CM,6,akoo1248,Akoose,language
6,bakoue,Q2OTHER,CI,8,,,
6,bakwari,Q2OTHER,CM,6,mokp1239,Mokpwe,language
6,bakwere,Q2OTHER,CM,6,mokp1239,Mokpwe,language
6,balante,Q2OTHER,SN,26,bala1302,Balanta-Ganja,language
6,balcweri,Q2OTHER,CM,6,,,
6,baleng,Q2OTHER,CM,6,,,
6,balengou,Q2OTHER,CM,6,,,
6,bali,Q2OTHER,CM,6,mung1266,Mungaka,language
6,bali nyonga,Q2OTHER,CM,6,mung1266,Mungaka,language
6,baloundo,Q2OTHER,CM,6,,,
6,baluya,Q2OTHER,UG,34,luyi1234,Luyia,family
6,bambele,Q2OTHER,CM,6,tuki1240,Tuki,language
6,bamendjing,Q2OTHER,CM,6,meng1264,Mengaka,language
6,bamougoum,Q2OTHER,CM,6,,,
6,banbawa,Q2OTHER,NG,24,shoo1247,Shoo-Minda-Nye,language
6,bandawa,Q2OTHER,NG,24,shoo1247,Shoo-Minda-Nye,language
6,banen,Q2OTHER,CM,6,tune1261,Tunen,language
6,banvele,Q2OTHER,CM,6,,,
6,baruba,Q2OTHER,NG,24,,,
6,basari,Q2OTHER,GH,11,ntch1242,Ntcham,language
6,basso,Q2OTHER,CM,6,ngom1271,Ngombale,language
6,bata,Q2OTHER,CM,6,bata1314,Bata,language
6,batanga,Q2OTHER,CM,6,bata1285,Batanga,language
6,batcham,Q2OTHER,CM,6,ngie1241,Ngiemboon,language
6,batibo,Q2OTHER,CM,6,meta1238,Meta',language
6,batoe,Q2OTHER,GH,11,ewee1241,Ewe,language
6,baton,Q2OTHER,CM,6,,,
6,bawaje,Q2OTHER,NG,24,,,
6,bawan,Q2OTHER,CM,6,,,
6,bawara,Q2OTHER,NG,24,,,
6,befang,Q2OTHER,CM,6,befa1241,Befang,language
6,belibonachi,Q2OTHER,CM,6,,,
6,bella,Q2OTHER,BF,4,,,
6,benegun,Q2OTHER,CM,6,,,
6,besa,Q2OTHER,CM,6,,,
6,betsimisaraka,Q2OTHER,MG,16,nort3196,North-Central Malagasic,family
6,beudick,Q2OTHER,SN,26,,,
6,bhojpuri,Q2OTHER,MU,19,bhoj1244,Bhojpuri,language
6,biali,Q2OTHER,BJ,2,bial1238,Biali,language
6,bimoba,Q2OTHER,GH,11,bimo1239,Bimoba,language
6,bissa,Q2OTHER,GH,11,biss1248,Bissa,language
6,bocha,Q2OTHER,ZW,36,many1258,Manyika,language
6,boiyana,Q2OTHER,NG,24,,,
6,bono,Q2OTHER,GH,11,abro1238,Abron,language
6,borana,Q2OTHER,KE,13,bora1271,Borana-Arsi-Guji Oromo,language
6,brown amer language,Q2OTHER,SD,29,,,
6,bu,Q2OTHER,CM,6,mund1328,Mundabli,language
6,buda,Q2OTHER,CM,6,,,
6,buem,Q2OTHER,GH,11,lele1264,Lelemi,language
6,buja,Q2OTHER,ZW,36,,,
6,buli,Q2OTHER,GH,11,buli1254,Buli (Ghana),language
6,bulu,Q2OTHER,CM,6,bulu1251,Bulu (Cameroon),language
6,bussa,Q2OTHER,NG,24,,,
6,chaewa,Q2OTHER,MZ,21,nyan1308,Nyanja,language
6,chamba,Q2OTHER,GH,11,ntch1242,Ntcham,language
6,chena,Q2OTHER,MZ,21,nucl1396,Sena,language
6,cheua,Q2OTHER,MZ,21,nyan1308,Nyanja,language
6,chewa,Q2OTHER,MZ,21,nyan1308,Nyanja,language
6,chewa,Q2OTHER,ZW,36,nyan1308,Nyanja,language
6,chewe,Q2OTHER,MZ,21,nyan1308,Nyanja,language
6,chikunda,Q2OTHER,ZM,35,kund1255,Chikunda,language
6,chimambwe,Q2OTHER,MW,17,,,
6,chindali,Q2OTHER,MW,17,ndal1241,Ndali,language
6,chinyakyusa,Q2OTHER,MW,17,nyak1260,Nyakyusa-Ngonde,language
6,chinyanja,Q2OTHER,MW,17,nyan1308,Nyanja,language
